City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
344,Kutahya,TR,39.4242,29.9833,29.48,76,93,5.21,overcast clouds
345,Warwick,US,41.7001,-71.4162,45.5,91,100,12.66,light intensity drizzle
346,York,US,40.1254,-77.0,50.32,86,100,6.91,overcast clouds
347,Kalaleh,IR,37.3807,55.4916,47.8,87,0,0.0,clear sky
348,Nhulunbuy,AU,-12.2333,136.7667,77.61,94,100,3.44,overcast clouds
349,At-Bashi,KG,41.1702,75.8106,29.88,89,98,2.21,light snow
350,Broome,US,42.2506,-75.833,53.1,94,100,6.31,overcast clouds
351,Saint Anthony,US,45.0205,-93.218,42.89,69,100,8.05,overcast clouds
352,Tabuny,RU,52.7773,78.7896,21.09,94,84,10.98,broken clouds
353,Bayangol,RU,50.6977,103.4656,0.86,91,100,3.69,overcast clouds
354,Kirakira,SB,-10.4544,161.9205,77.72,85,95,1.7,overcast clouds
355,Srednekolymsk,RU,67.45,153.6833,-0.36,99,99,2.8,overcast clouds
356,Asosa,ET,10.0667,34.5333,76.35,17,43,5.57,scattered clouds
357,Julio De Castilhos,BR,-29.2269,-53.6817,71.64,84,83,10.83,broken clouds
358,Kavieng,PG,-2.5744,150.7967,82.62,70,95,10.07,overcast clouds
359,Harper,LR,4.375,-7.7169,80.8,83,21,6.85,few clouds
360,Veshenskaya,RU,49.6303,41.7334,36.09,60,0,5.46,clear sky
361,Tadine,NC,-21.55,167.8833,76.01,74,100,10.04,overcast clouds
362,Baculin,PH,7.4525,126.5842,76.71,84,100,5.06,overcast clouds
363,Oistins,BB,13.0667,-59.5333,82.49,69,40,27.63,scattered clouds
364,Balkanabat,TM,39.5108,54.3671,52.86,48,100,25.37,overcast clouds
365,Perth,AU,-31.9333,115.8333,73.58,40,0,19.57,clear sky
366,Roros,NO,62.5747,11.3842,35.44,100,40,2.3,scattered clouds
367,Tatishchevo,RU,51.6703,45.5953,20.71,97,15,3.53,few clouds
368,Plouzane,FR,48.3833,-4.6167,55.45,60,0,11.5,clear sky
369,Ossora,RU,59.2353,163.0719,0.55,90,26,5.73,scattered clouds
370,Ixtapa,MX,20.7,-105.2,92.32,13,0,8.86,clear sky
371,Kropotkin,RU,45.4375,40.5756,37.67,83,100,6.67,overcast clouds
372,Camana,PE,-16.6228,-72.7111,71.38,77,100,8.41,overcast clouds
373,Margate,GB,51.3813,1.3862,54.3,65,0,1.01,clear sky
374,Half Moon Bay,US,37.4636,-122.4286,71.82,76,100,9.22,overcast clouds
375,Launceston,AU,-41.45,147.1667,49.15,93,0,4.61,clear sky
376,Amahai,ID,-3.3333,128.9167,77.29,83,100,3.31,overcast clouds
377,Ahuimanu,US,21.4447,-157.8378,76.35,81,21,5.01,few clouds
378,Angoram,PG,-4.0625,144.0661,72.82,99,94,1.23,overcast clouds
379,Gairo,IT,39.8497,9.5047,38.19,75,2,2.33,clear sky
380,Valdivia,CL,-39.8142,-73.2459,67.05,41,6,5.06,clear sky
381,Goderich,CA,43.7501,-81.7165,48.9,76,100,17.27,overcast clouds
382,Port Shepstone,ZA,-30.7414,30.455,72.86,82,15,12.62,few clouds
383,Sibu,MY,2.3,111.8167,77.31,94,40,5.99,scattered clouds
384,Kirksville,US,40.1948,-92.5833,38.57,92,100,11.5,overcast clouds
385,Namatanai,PG,-3.6667,152.4333,79.47,81,40,8.3,scattered clouds
386,Ojinaga,MX,29.5667,-104.4167,73.42,19,0,11.5,clear sky
387,Shingu,JP,33.7333,135.9833,45.39,80,0,5.77,clear sky
388,Sfantu Gheorghe,RO,45.8667,25.7833,40.23,74,7,5.26,clear sky
389,Dhuburi,IN,26.0333,89.9667,74.05,38,0,5.64,clear sky
390,Bandarbeyla,SO,9.4942,50.8122,77.67,75,43,8.86,scattered clouds
391,Djougou,BJ,9.7085,1.666,89.51,33,89,5.93,overcast clouds
392,Tyup,KG,42.7276,78.3648,25.68,76,100,2.42,overcast clouds
393,Kushiro,JP,42.975,144.3747,30.49,91,88,3.11,overcast clouds
394,Xinzhou,CN,38.4092,112.7333,48.2,67,100,3.49,light rain
395,Murray Bridge,AU,-35.1167,139.2667,58.12,84,0,4.9,clear sky
396,Coquimbo,CL,-29.9533,-71.3436,68.36,62,0,5.41,clear sky
397,Nampa,US,43.5407,-116.5635,61.72,49,0,8.05,clear sky
398,Buraydah,SA,26.326,43.975,70.25,22,0,13.35,clear sky
399,Horadiz,AZ,39.4488,47.3353,38.17,89,85,4.56,overcast clouds
400,Taitung,TW,22.7583,121.1444,70.75,83,98,4.25,overcast clouds
401,Makakilo City,US,21.3469,-158.0858,75.18,81,100,8.05,overcast clouds
402,Ntchisi,MW,-13.5278,33.9149,60.21,96,86,0.87,overcast clouds
403,Dudinka,RU,69.4058,86.1778,9.63,93,94,12.91,overcast clouds
404,Kant,IN,27.8,79.8,76.08,14,4,3.13,clear sky
405,Saint-Augustin,CA,51.226,-58.6502,32.52,82,15,6.11,few clouds
406,Simbahan,PH,6.3032,120.5836,82.09,77,79,8.08,broken clouds
407,Bogo,PH,11.0517,124.0055,78.3,85,56,7.09,broken clouds
408,Shrewsbury,GB,52.7101,-2.7521,57.97,70,8,2.66,clear sky
409,Pimentel,PE,-6.8367,-79.9342,80.89,57,0,11.5,clear sky
410,Karratha,AU,-20.7377,116.8463,84.45,74,19,10.4,few clouds
411,Jackson,US,42.4165,-122.8345,62.8,65,100,1.99,overcast clouds
412,Okhotsk,RU,59.3833,143.3,-3.5,99,77,6.73,broken clouds
413,Katherine,AU,-14.4667,132.2667,77.29,68,99,4.29,overcast clouds
414,Maebaru,JP,33.55,130.2,47.88,78,57,4.72,broken clouds
415,Tecoanapa,MX,16.5167,-98.75,83.91,48,55,10.58,broken clouds
416,Maxixe,MZ,-23.8597,35.3472,76.84,84,1,10.51,clear sky
417,Rio Cuarto,AR,-33.1307,-64.3499,69.67,22,17,31.52,few clouds
418,Lugovoy,KZ,42.9472,72.7644,35.1,99,100,2.84,snow
419,Poum,NC,-20.2333,164.0167,78.58,80,58,6.02,light rain
420,Meulaboh,ID,4.1363,96.1285,77.09,91,26,3.85,light rain
421,Kysyl-Syr,RU,63.8986,122.7617,-2.43,100,100,3.06,overcast clouds
422,Dzaoudzi,YT,-12.7887,45.2699,82.29,83,40,9.22,scattered clouds
423,Lavrentiya,RU,65.5833,-171.0,0.93,84,7,5.97,clear sky
424,Chapais,CA,49.7834,-74.8492,28.18,94,100,13.33,light snow
425,Godalming,GB,51.1846,-0.6173,58.59,48,3,3.44,clear sky
426,Muros,ES,42.7762,-9.0603,59.43,64,0,13.58,clear sky
427,Acajutla,SV,13.5928,-89.8275,86.76,61,32,8.39,scattered clouds
428,Maragogi,BR,-9.0122,-35.2225,81.48,74,99,8.57,overcast clouds
429,Gawler,AU,-34.6,138.7333,58.24,77,0,3.15,clear sky
430,Katsuura,JP,35.1333,140.3,50.02,74,0,6.38,clear sky
431,Mahendragarh,IN,28.2833,76.15,75.7,18,0,2.42,clear sky
432,Mont-Dore,NC,-22.2833,166.5833,80.01,99,100,6.69,overcast clouds
433,Vardo,NO,70.3705,31.1107,24.78,80,75,31.07,broken clouds
434,Faya,SA,18.3851,42.4509,61.81,41,5,4.76,clear sky
435,Mount Isa,AU,-20.7333,139.5,81.09,46,16,8.34,light rain
436,Cap Malheureux,MU,-19.9842,57.6142,77.47,84,31,1.01,scattered clouds
437,Puerto Armuelles,PA,8.2833,-82.8667,86.4,61,30,9.71,scattered clouds
438,Sosnovo-Ozerskoye,RU,52.5249,111.5418,18.86,93,100,7.25,light snow
439,Flin Flon,CA,54.7682,-101.865,39.04,60,100,13.8,overcast clouds
440,Kalakamati,BW,-20.5929,27.3121,74.93,49,96,7.05,overcast clouds
441,Soe,ID,-9.8607,124.284,65.66,94,87,2.84,overcast clouds
442,Port Hedland,AU,-20.3167,118.5667,84.25,84,88,8.05,overcast clouds
443,Ihosy,MG,-22.4,46.1167,71.1,87,54,1.25,broken clouds
444,Machhiwara,IN,30.9147,76.1983,70.81,27,0,3.76,clear sky
445,Dori,BF,14.0354,-0.0345,93.15,10,1,9.51,clear sky
446,Syamzha,RU,60.0158,41.0614,33.12,96,100,9.26,overcast clouds
447,San Jose,US,37.3394,-121.895,77.92,58,0,8.05,clear sky
448,Akhmim,EG,26.5622,31.745,56.26,30,0,7.67,clear sky
449,Mora,CM,11.0461,14.1401,85.57,15,89,8.48,overcast clouds
450,Puerto Lempira,HN,15.2667,-83.7667,88.74,47,8,10.96,clear sky
451,Ostersund,SE,63.1792,14.6357,41.45,81,100,3.44,overcast clouds
452,Nueva Helvecia,UY,-34.3,-57.2333,63.59,58,6,25.46,clear sky
453,Sa Kaeo,TH,13.75,102.3333,80.38,72,91,4.76,overcast clouds
454,Saint-Joseph,RE,-21.3667,55.6167,77.38,84,20,10.2,few clouds
455,Oktyabrskiy,RU,54.4815,53.471,34.23,89,100,11.07,overcast clouds
456,Evensk,RU,61.95,159.2333,11.28,94,100,5.48,overcast clouds
457,Mbanza-Ngungu,CD,-5.25,14.8667,73.83,80,6,2.08,clear sky
458,Khandbari,NP,27.3747,87.2039,63.37,37,31,5.21,scattered clouds
459,Belmonte,BR,-15.8631,-38.8828,81.23,72,2,8.72,clear sky
460,Lovozero,RU,68.005,35.0117,10.24,78,19,7.56,few clouds
461,Ulladulla,AU,-35.35,150.4667,65.77,90,88,2.77,overcast clouds
462,Akyab,MM,20.15,92.9,77.67,82,76,0.74,broken clouds
463,Pathein,MM,16.7833,94.7333,74.46,83,8,6.31,clear sky
464,Beloha,MG,-25.1667,45.05,75.07,76,27,1.92,scattered clouds
465,Horsham,GB,51.064,-0.3272,58.05,51,0,8.05,clear sky
466,Richards Bay,ZA,-28.783,32.0377,73.08,85,71,7.47,broken clouds
467,Bonthe,SL,7.5264,-12.505,79.99,80,60,9.6,broken clouds
468,Watertown,US,42.3709,-71.1828,43.86,94,100,12.66,mist
469,Linxia,CN,35.6003,103.2064,39.07,68,100,1.61,overcast clouds
470,Zambezi,ZM,-13.5432,23.1047,67.39,90,100,4.7,overcast clouds
471,Erenhot,CN,43.6475,111.9767,29.89,46,39,8.61,scattered clouds
472,Cururupu,BR,-1.8283,-44.8683,78.75,88,84,5.93,broken clouds
473,Neokhorion,GR,41.1833,23.25,57.11,49,0,4.29,clear sky
474,Labuhan,ID,-6.8844,112.2051,79.92,84,100,5.35,overcast clouds
475,Lethem,GY,3.3803,-59.7968,92.05,43,97,11.23,overcast clouds
476,Russell,US,32.3502,-85.1999,68.05,34,0,12.66,clear sky
477,Namibe,AO,-15.1961,12.1522,74.8,84,100,10.18,overcast clouds
478,Honningsvag,NO,70.9821,25.9704,29.95,93,100,19.57,light snow
479,Bo Phloi,TH,14.3236,99.5161,82.31,68,9,4.81,light rain
480,Roma,US,43.2128,-75.4557,53.87,79,100,10.36,overcast clouds
481,Piacabucu,BR,-10.4056,-36.4344,82.6,66,87,9.4,overcast clouds
482,Tambo,PE,-14.8,-73.9167,48.67,67,68,9.6,broken clouds
483,Kramat,ID,-8.1311,113.4499,74.8,94,100,2.26,heavy intensity rain
484,Harsin,IR,34.2721,47.5861,40.51,57,39,15.59,scattered clouds
485,Talcahuano,CL,-36.7167,-73.1167,63.54,51,0,19.13,clear sky
486,Patiala,IN,30.3267,76.4003,71.64,22,3,6.51,clear sky
487,Kamenka,RU,51.3223,42.7678,25.59,99,75,3.67,broken clouds
488,Requena,ES,39.4883,-1.1004,43.52,95,100,15.77,overcast clouds
489,Marsa Matruh,EG,31.3525,27.2453,55.42,55,60,21.23,broken clouds
490,Olafsvik,IS,64.8945,-23.7142,30.78,84,100,20.07,snow
491,Nosy Varika,MG,-20.5833,48.5333,75.83,88,99,3.38,light rain
492,Kampong Chhnang,KH,12.1667,104.55,84.51,64,84,3.47,broken clouds
493,Akdepe,TM,42.0551,59.3788,45.54,40,54,13.76,broken clouds
494,Hervey Bay,AU,-25.2986,152.8535,68.02,89,90,15.99,light rain
495,Bennington,US,42.8781,-73.1968,42.3,85,100,4.83,overcast clouds
496,Xudat,AZ,41.631,48.681,43.72,80,83,16.98,broken clouds
497,Terrak,NO,65.087,12.3715,40.87,99,100,4.92,overcast clouds
498,Kaduqli,SD,11.0167,29.7167,85.17,11,0,12.33,clear sky
499,Sandnessjoen,NO,66.0217,12.6316,37.92,92,75,4.61,light intensity drizzle
500,Oussouye,SN,12.485,-16.5469,75.63,54,4,14.92,clear sky
501,Indianola,US,41.3581,-93.5574,39.87,84,100,11.72,overcast clouds
502,Chernukha,RU,55.5974,43.7556,33.1,85,100,8.75,overcast clouds
503,Maniitsoq,GL,65.4167,-52.9,18.3,65,100,4.54,overcast clouds
504,Oranjemund,NA,-28.55,16.4333,62.01,86,3,15.52,clear sky
505,Ca Mau,VN,9.1769,105.15,80.04,81,0,3.47,clear sky
506,Teguise,ES,29.0605,-13.564,62.82,63,40,16.11,scattered clouds
507,Uyuni,BO,-20.4597,-66.825,60.91,13,1,12.82,clear sky
508,Sydney,AU,-33.8679,151.2073,66.7,96,75,5.99,broken clouds
509,Igurusi,TZ,-8.85,33.85,64.71,94,100,2.21,light rain
510,Vao,NC,-22.6667,167.4833,76.8,69,100,11.23,overcast clouds
511,Taureni,RO,46.2667,25.25,43.9,68,1,5.7,clear sky
512,Sorong,ID,-0.8833,131.25,77.31,85,100,5.01,overcast clouds
513,Anadyr,RU,64.75,177.4833,5.0,92,100,5.99,overcast clouds
514,Caravelas,BR,-17.7125,-39.2481,80.6,73,27,7.34,scattered clouds
515,Kristiansund,NO,63.1115,7.732,48.85,71,75,4.61,light intensity drizzle
516,Sinnamary,GF,5.3833,-52.95,79.18,88,89,14.23,overcast clouds
517,Claresholm,CA,50.0333,-113.5852,38.25,38,90,3.36,overcast clouds
518,Nampula,MZ,-15.1165,39.2666,74.95,83,97,1.59,overcast clouds
519,Crossville,US,35.949,-85.0269,59.92,37,57,11.01,broken clouds
520,Buta,CD,2.7858,24.73,83.17,48,89,2.35,overcast clouds
521,Camargo,MX,27.6667,-105.1667,64.53,9,0,3.47,clear sky
522,Barwadih,IN,23.8333,84.1167,75.11,19,6,5.17,clear sky
523,Dandong,CN,40.1292,124.3947,44.96,76,100,8.66,moderate rain
524,Porbandar,IN,21.6422,69.6093,77.23,70,12,9.95,few clouds
525,Alofi,NU,-19.0595,-169.9187,78.84,77,100,8.41,light rain
526,Chunskiy,RU,56.0815,99.6342,11.84,94,100,3.15,overcast clouds
527,Ekhabi,RU,53.5102,142.9671,5.68,95,5,1.12,clear sky
528,Atbasar,KZ,51.8,68.3333,29.53,89,100,8.52,overcast clouds
529,Stalowa Wola,PL,50.5829,22.0533,47.86,50,0,4.0,clear sky
530,Norilsk,RU,69.3535,88.2027,6.96,94,91,8.43,overcast clouds
531,Darfo,IT,45.8779,10.1812,57.38,41,0,1.01,clear sky
532,Haines Junction,CA,60.7522,-137.5108,21.25,92,100,0.13,overcast clouds
533,Kochevo,RU,59.5994,54.3125,32.99,96,100,13.94,light snow
534,Goma,CD,-1.6792,29.2228,63.48,89,25,2.28,light rain
535,Doha,QA,25.2867,51.5333,80.58,39,0,11.5,clear sky
536,Camacha,PT,33.0833,-16.3333,60.22,72,40,21.85,scattered clouds
537,Inirida,CO,3.8653,-67.9239,93.06,45,100,2.3,overcast clouds
538,Bonavista,CA,48.6499,-53.1147,29.01,80,84,30.56,broken clouds
539,Igrim,RU,63.1906,64.4162,22.08,96,100,10.27,snow
540,Wuda,CN,39.4994,106.7117,42.37,20,100,18.9,overcast clouds
541,Tura,IN,25.5198,90.2201,70.05,71,0,8.14,clear sky
542,Konya,TR,38.1667,32.5,25.77,90,8,8.3,clear sky
543,Sarakhs,IR,36.5449,61.1577,49.87,58,25,9.35,scattered clouds
544,Loa Janan,ID,-0.583,117.095,74.37,94,100,0.94,overcast clouds
545,Kuytun,RU,54.3419,101.5036,0.86,98,100,1.63,overcast clouds
546,Pangnirtung,CA,66.1451,-65.7125,17.6,67,100,4.61,light snow
547,Salym,RU,60.0625,71.4789,14.85,95,100,6.2,overcast clouds
548,Quatre Cocos,MU,-20.2078,57.7625,78.91,75,71,11.92,broken clouds
549,Oum Hadjer,TD,13.2954,19.6966,88.0,13,2,12.75,clear sky
550,Kidal,ML,18.4411,1.4078,88.81,13,96,3.85,overcast clouds
551,Magadan,RU,59.5667,150.8,-1.75,95,53,4.18,broken clouds
552,Luancheng,CN,37.8792,114.6517,50.05,74,100,5.93,moderate rain
553,Sulina,RO,45.1559,29.6536,50.95,49,88,8.95,overcast clouds
554,Mayor Pablo Lagerenza,PY,-19.9309,-60.7718,90.9,49,75,12.64,moderate rain
555,Eenhana,NA,-17.4667,16.3333,68.97,83,99,1.28,overcast clouds
556,Ocos,GT,14.5094,-92.1933,93.38,64,100,11.81,overcast clouds
557,Laguna,US,38.421,-121.4238,79.97,52,0,3.44,clear sky
558,Khryashchevka,RU,53.8119,49.0916,34.81,82,100,8.21,overcast clouds
559,Chillan,CL,-36.6066,-72.1034,74.37,22,0,19.33,clear sky
560,Hami,CN,42.8,93.45,39.04,23,44,12.91,scattered clouds
561,Ambovombe,MG,-25.1667,46.0833,74.77,91,6,3.74,clear sky
562,Bassano,CA,50.7834,-112.4685,42.64,28,5,19.24,clear sky
563,Marawi,PH,7.9986,124.2928,67.78,93,100,1.77,overcast clouds
564,Asheville,US,35.6009,-82.554,67.46,37,5,1.99,clear sky
565,Sorochinsk,RU,52.4338,53.1583,31.48,95,100,9.35,overcast clouds
566,Touros,BR,-5.1989,-35.4608,83.46,70,82,11.16,broken clouds
567,Angoche,MZ,-16.2325,39.9086,78.62,82,5,6.06,clear sky
568,Sakakah,SA,29.9697,40.2064,54.95,23,0,6.06,clear sky
569,Hokitika,NZ,-42.7167,170.9667,57.07,70,100,5.66,overcast clouds
570,Makaryev,RU,57.8797,43.8069,32.86,92,99,9.15,overcast clouds
571,Amuntai,ID,-2.4177,115.2494,74.52,87,65,0.89,broken clouds
572,Rabo De Peixe,PT,37.8,-25.5833,60.31,67,20,11.5,few clouds
573,Bac Lieu,VN,9.285,105.7244,81.46,78,0,6.08,clear sky
574,Gadag,IN,15.4167,75.6167,78.4,60,82,6.98,broken clouds
575,Iralaya,HN,15.0,-83.2333,83.95,60,65,11.16,broken clouds
576,Alice Town,BS,25.7167,-79.3,77.7,81,63,18.43,broken clouds
577,Shenxian,CN,36.2411,115.6672,53.42,83,87,5.73,overcast clouds
578,Seredka,RU,58.1584,28.1858,37.15,95,100,4.56,overcast clouds
579,Lazaro Cardenas,MX,17.9583,-102.2,82.94,42,0,9.84,clear sky
580,Turbat,PK,26.0023,63.044,82.38,28,0,3.67,clear sky
581,Morgan City,US,29.6994,-91.2068,71.6,43,0,19.57,clear sky
582,Tricase,IT,39.9304,18.3553,52.45,71,0,9.46,clear sky
583,Manicore,BR,-5.8092,-61.3003,88.23,57,64,5.1,broken clouds
584,Puerto Leguizamo,CO,-0.1934,-74.7819,85.77,65,100,2.39,overcast clouds
585,Desdunes,HT,19.2955,-72.646,87.44,50,8,11.86,clear sky
586,Hurghada,EG,27.2574,33.8129,58.42,42,0,13.62,clear sky
587,Sao Joao Da Barra,BR,-21.6403,-41.0511,78.89,73,53,13.62,broken clouds
588,Aykhal,RU,66.0,111.5,-2.16,85,100,4.09,overcast clouds
589,Curup,ID,-3.4667,102.5333,67.28,89,100,1.52,overcast clouds
590,Pemangkat,ID,1.1667,108.9667,78.53,85,100,3.67,overcast clouds
591,Maputo,MZ,-25.9653,32.5892,80.22,82,79,3.0,broken clouds
592,Djambala,CG,-2.5447,14.7533,76.69,65,1,2.19,clear sky
593,Calama,CL,-22.4667,-68.9333,75.04,8,0,16.55,clear sky
594,Yerbogachen,RU,61.2767,108.0108,-4.27,100,79,4.21,broken clouds
595,Pailon,BO,-17.65,-62.75,80.28,64,91,12.53,overcast clouds
596,Chipinge,ZW,-20.1883,32.6236,66.85,70,21,3.74,few clouds
597,Barraute,CA,48.4335,-77.6328,33.71,100,100,8.9,snow
598,Freeport,US,40.6576,-73.5832,47.08,85,100,14.97,mist
599,Krasnyy Oktyabr,RU,56.1167,38.8833,26.98,98,60,3.56,broken clouds
600,Cumberland,US,35.0502,-78.8664,70.57,87,100,12.66,overcast clouds
601,Chilca,PE,-12.5211,-76.7372,71.51,80,68,9.57,broken clouds
602,Dutse,NG,11.7594,9.3392,84.54,14,100,9.84,overcast clouds
603,Lagoa,PT,39.05,-27.9833,59.47,83,100,26.93,overcast clouds
604,Hays,US,30.0502,-98.0336,72.27,21,0,10.0,clear sky
605,Pustoshka,RU,56.3355,29.369,29.5,96,29,2.93,scattered clouds
606,Safonovo,RU,55.15,33.2167,26.38,96,10,2.64,clear sky
607,Cangucu,BR,-31.395,-52.6756,75.87,60,100,11.43,overcast clouds
608,Upington,ZA,-28.4478,21.2561,74.32,42,0,1.63,clear sky
609,General Roca,AR,-39.0333,-67.5833,71.76,18,0,14.38,clear sky
610,Ardakan,IR,32.31,54.0175,73.08,15,0,14.81,clear sky
611,Bereznik,RU,62.8551,42.7072,21.24,80,4,8.41,clear sky
612,Prince Rupert,CA,54.3161,-130.3201,44.33,69,100,5.73,overcast clouds
613,Wanning,CN,18.8003,110.3967,77.11,93,9,8.28,clear sky
614,Rafaela,AR,-31.2503,-61.4867,73.0,25,6,7.0,clear sky
615,Moussoro,TD,13.6408,16.4901,82.98,13,3,14.79,clear sky
616,Solton,RU,52.8429,86.4787,28.74,93,100,22.28,light snow
617,Lavumisa,SZ,-27.31,31.892,73.8,74,75,6.35,broken clouds
618,Dukat,RU,62.55,155.55,-8.54,100,90,4.16,overcast clouds
619,Erzin,TR,36.9559,36.2,46.58,90,100,1.14,light rain
620,Muswellbrook,AU,-32.2667,150.9,59.32,96,97,3.11,overcast clouds
621,Puerto Santander,CO,8.3636,-72.4063,94.41,39,68,4.05,broken clouds
622,Wamba,NG,8.9333,8.6,86.49,14,97,4.56,overcast clouds
623,Rockland,US,41.1668,-74.0496,45.93,94,100,3.0,overcast clouds
624,Mecca,SA,21.4267,39.8261,66.58,48,15,11.81,few clouds
625,Puri,IN,19.8,85.85,81.12,89,39,19.93,scattered clouds
626,Vostok,RU,46.4856,135.8833,16.66,96,99,4.5,overcast clouds
627,Buala,SB,-8.145,159.5921,79.11,83,100,3.74,light rain
628,Coburg,DE,50.2667,10.9667,52.38,44,0,5.26,clear sky
629,Kalabo,ZM,-14.97,22.6814,66.38,91,27,3.83,light rain
630,Seymchan,RU,62.8833,152.4333,-1.91,99,100,0.76,overcast clouds
631,Warri,NG,5.5167,5.75,81.68,82,100,5.68,light rain
632,Beira,MZ,-19.8436,34.8389,75.83,85,6,9.15,clear sky
633,Port Macquarie,AU,-31.4333,152.9167,63.9,88,100,2.86,overcast clouds
634,Soyo,AO,-6.1349,12.3689,81.27,86,5,7.7,clear sky
635,Progreso,MX,21.2833,-89.6667,71.11,86,100,20.24,overcast clouds
636,Paka,MY,4.6374,103.4368,78.39,84,4,1.23,clear sky
637,Matara,LK,5.9485,80.5353,76.86,85,10,5.55,clear sky
638,Ludvika,SE,60.1496,15.1878,46.2,89,65,2.75,broken clouds
639,Kavaratti,IN,10.5669,72.642,83.16,62,5,0.94,clear sky
640,Orzhytsya,UA,49.7918,32.7012,40.08,64,1,4.34,clear sky
641,Batanovci,BG,42.5997,22.9506,53.92,57,0,3.74,clear sky
642,Bluefield,US,37.2698,-81.2223,63.36,33,0,20.71,clear sky
643,Kautokeino,NO,69.0125,23.0412,19.83,96,100,7.78,overcast clouds
644,Schongau,DE,47.8167,10.9,52.32,37,4,5.75,clear sky
645,Ornskoldsvik,SE,63.2909,18.7153,32.95,86,100,3.44,overcast clouds
646,Galveston,US,29.3669,-94.9669,71.06,31,3,8.99,clear sky
647,Dryden,CA,49.7833,-92.7503,35.65,95,53,3.29,broken clouds
648,Omboue,GA,-1.5746,9.2618,78.84,90,100,7.45,moderate rain
649,Cusco,PE,-13.5183,-71.9781,66.43,42,40,9.22,scattered clouds
650,Umm Kaddadah,SD,13.6017,26.6876,73.24,14,99,15.73,overcast clouds
651,Banda Aceh,ID,5.5577,95.3222,79.83,79,84,3.24,light rain
652,Galle,LK,6.0367,80.217,79.5,78,10,5.55,clear sky
653,Codrington,AU,-38.2667,141.9667,55.83,77,100,3.87,overcast clouds
654,Fatezh,RU,52.0891,35.8632,39.18,99,100,4.59,overcast clouds
655,Daru,PG,-9.0763,143.2092,75.85,93,100,2.26,overcast clouds
656,Nome,US,64.5011,-165.4064,14.07,62,75,9.22,broken clouds
657,Wanaka,NZ,-44.7,169.15,48.15,86,39,3.36,scattered clouds
658,Baykit,RU,61.67,96.37,4.51,99,100,1.86,overcast clouds
659,Zykovo,RU,55.9519,93.1461,18.34,88,89,5.68,overcast clouds
660,Khandyga,RU,62.6667,135.6,-3.12,96,100,3.78,overcast clouds
661,Mokshan,RU,53.4365,44.6132,36.19,84,100,9.28,overcast clouds
662,Sorland,NO,67.667,12.6934,35.46,58,100,9.04,overcast clouds
663,Otta,NO,61.7712,9.5353,36.34,99,100,0.74,overcast clouds
664,Gao,ML,16.6362,1.637,88.79,9,100,10.2,overcast clouds
665,Newport,GB,51.5877,-2.9984,57.74,60,4,2.48,clear sky
666,Pokhara,NP,28.2333,83.9833,68.05,21,22,7.74,few clouds
667,Deputatskiy,RU,69.3,139.9,-16.35,97,28,4.14,scattered clouds
668,San Andres,CO,12.5847,-81.7006,86.02,66,20,11.5,few clouds
669,San Policarpo,PH,12.1791,125.5072,80.8,83,13,11.03,few clouds
670,Murupara,NZ,-38.4667,176.7,64.42,96,100,6.26,moderate rain
671,Sabang,ID,5.8933,95.3214,82.63,70,100,4.41,light rain
672,Urengoy,RU,65.9667,78.3667,5.49,97,100,8.52,overcast clouds
673,Mangrol,IN,21.1167,70.1167,77.32,64,51,12.15,broken clouds
674,High Rock,BS,26.6208,-78.2833,77.99,78,38,19.33,scattered clouds
675,Panaba,MX,21.2833,-88.2667,85.46,53,23,21.43,few clouds
676,Filadelfia,US,39.9523,-75.1638,48.31,94,100,13.8,mist
677,Suluq,LY,31.6682,20.2521,53.58,57,0,11.43,clear sky
678,Esil,KZ,51.9556,66.4042,31.68,85,99,10.85,overcast clouds
679,Matagami,CA,49.7502,-77.6328,33.91,93,100,10.36,light snow
680,Kieta,PG,-6.2167,155.6333,79.57,83,100,3.24,light rain
681,Iracoubo,GF,5.4802,-53.2011,78.85,89,99,13.82,overcast clouds
682,Malinovoye Ozero,RU,51.6753,79.7825,25.21,86,97,13.53,overcast clouds
683,Moctezuma,MX,29.8,-109.6667,77.9,8,0,4.14,clear sky
